-1.979674220085144	-5.4300127029418945
-1.8768062591552734	-5.430020332336426
-1.773261308670044	-5.430028915405273
-1.6670382022857666	-5.42997932434082
-1.561074137687683	-5.429927349090576
-1.4567651748657227	-5.429869174957275
-1.3494322299957275	-5.429817199707031
-1.2455503940582275	-5.42973518371582
-1.1420310735702515	-5.429645538330078
-1.0315505266189575	-5.429561614990234
-0.9313397407531738	-5.429453372955322
-0.8309361934661865	-5.429339408874512
-0.7215346693992615	-5.429247856140137
-0.6165519952774048	-5.429067611694336
-0.5040236115455627	-5.4288649559021
-0.3953104317188263	-5.428659439086914
-0.292766809463501	-5.4284586906433105
-0.1862504929304123	-5.428243637084961
-0.08050229400396347	-5.428059101104736
0.027502063661813736	-5.427793502807617
0.13031166791915894	-5.427525997161865
0.23754850029945374	-5.427238464355469
0.3485800623893738	-5.426964282989502
0.44926682114601135	-5.426645278930664
0.5506585836410522	-5.426315784454346
0.6507641077041626	-5.4259843826293945
0.7543997168540955	-5.425632476806641
0.8608746528625488	-5.425265312194824
0.9650657176971436	-5.424900054931641
1.0692400932312012	-5.424549102783203
1.1725059747695923	-5.424169540405273
1.276490569114685	-5.421238899230957
1.37636399269104	-5.407249450683594
1.4742993116378784	-5.382391929626465
1.5714536905288696	-5.355857849121094
1.668569803237915	-5.329225540161133
1.768284559249878	-5.301872730255127
1.88094162940979	-5.2709856033325195
1.987546443939209	-5.241722583770752
2.0995266437530518	-5.210927963256836
2.2009787559509277	-5.183018684387207
2.3002164363861084	-5.1558027267456055
2.403470039367676	-5.137364387512207
2.5152227878570557	-5.122689247131348
2.6153459548950195	-5.1091485023498535
2.716008186340332	-5.103496074676514
2.8206417560577393	-5.102117538452148
2.9213104248046875	-5.100558757781982
3.0379385948181152	-5.1014509201049805
3.146024227142334	-5.1017937660217285
3.248866319656372	-5.1021013259887695
3.357264995574951	-5.102418422698975
3.4636712074279785	-5.1017351150512695
3.5724291801452637	-5.10082483291626
3.6761903762817383	-5.099980354309082
3.78004789352417	-5.099061012268066
3.892258882522583	-5.098050594329834
